Roman Holiday (1953),01-Jan-1953
To Catch a Thief (1955),01-Jan-1955
His Girl Friday (1940),01-Jan-1940
Around the World in 80 Days (1956),01-Jan-1956
Bringing Up Baby (1938),01-Jan-1938
Bananas (1971),01-Jan-1971
Wings of Desire (1987),01-Jan-1987
Annie Hall (1977),01-Jan-1977
Local Hero (1983),01-Jan-1983
Manhattan (1979),01-Jan-1979
Down by Law (1986),01-Jan-1986
Cool Hand Luke (1967),01-Jan-1967
"Great Dictator, The (1940)",01-Jan-1940
Addicted to Love (1997),23-May-1997
Mouse Hunt (1997),01-Jan-1997
Vampire in Brooklyn (1995),01-Jan-1995
"Kid in King Arthur's Court, A (1995)",01-Jan-1995
Tales from the Hood (1995),01-Jan-1995
Another Stakeout (1993),01-Jan-1993
City Slickers II: The Legend of Curly's Gold (1994),01-Jan-1994
Coneheads (1993),01-Jan-1993
Fatal Instinct (1993),01-Jan-1993
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",01-Jan-1995
Son in Law (1993),01-Jan-1993
"Big Squeeze, The (1996)",06-Sep-1996
It Happened One Night (1934),01-Jan-1934
Father of the Bride (1950),01-Jan-1950
My Man Godfrey (1936),01-Jan-1936
Angels in the Outfield (1994),01-Jan-1994
Victor/Victoria (1982),01-Jan-1982
"Great Race, The (1965)",01-Jan-1965
"Howling, The (1981)",01-Jan-1981
"Quiet Man, The (1952)",01-Jan-1952
Rosencrantz and Guildenstern Are Dead (1990),01-Jan-1990
Stand by Me (1986),01-Jan-1986
Arsenic and Old Lace (1944),01-Jan-1944
Being There (1979),01-Jan-1979
Rocket Man (1997),01-Jan-1997
McHale's Navy (1997),18-Apr-1997
Leave It to Beaver (1997),22-Aug-1997
"American President, The (1995)",01-Jan-1995
Kicking and Screaming (1995),01-Jan-1995
Miami Rhapsody (1995),01-Jan-1995
Barcelona (1994),01-Jan-1994
Strictly Ballroom (1992),01-Jan-1992
Better Off Dead... (1985),01-Jan-1985
Tin Men (1987),01-Jan-1987
To Die For (1995),01-Jan-1995
In the Bleak Midwinter (1995),23-Feb-1996
Canadian Bacon (1994),01-Jan-1994
Mallrats (1995),01-Jan-1995
Nine Months (1995),01-Jan-1995
Boys on the Side (1995),01-Jan-1995
Exit to Eden (1994),01-Jan-1994
Junior (1994),01-Jan-1994
"Corrina, Corrina (1994)",01-Jan-1994
Dave (1993),01-Jan-1993
Made in America (1993),01-Jan-1993
Sirens (1994),01-Jan-1994
Threesome (1994),01-Jan-1994
Pretty Woman (1990),01-Jan-1990
"Ruling Class, The (1972)",01-Jan-1972
Real Genius (1985),01-Jan-1985
Benny & Joon (1993),01-Jan-1993
"MatchMaker, The (1997)",01-Jan-1997
Father of the Bride Part II (1995),01-Jan-1995
Happy Gilmore (1996),16-Feb-1996
If Lucy Fell (1996),08-Mar-1996
Boomerang (1992),01-Jan-1992
Something to Talk About (1995),01-Jan-1995
Don Juan DeMarco (1995),01-Jan-1995
Dumb & Dumber (1994),01-Jan-1994
French Kiss (1995),01-Jan-1995
Milk Money (1994),01-Jan-1994
Only You (1994),01-Jan-1994
"Perez Family, The (1995)",01-Jan-1995
Roommates (1995),01-Jan-1995
Swimming with Sharks (1995),01-Jan-1995
Tommy Boy (1995),01-Jan-1995
Bullets Over Broadway (1994),01-Jan-1994
Crooklyn (1994),01-Jan-1994
Richie Rich (1994),01-Jan-1994
Speechless (1994),01-Jan-1994
"Air Up There, The (1994)",01-Jan-1994
Jimmy Hollywood (1994),01-Jan-1994
Manhattan Murder Mystery (1993),01-Jan-1993
Girl 6 (1996),22-Mar-1996
Eddie (1996),31-May-1996
Space Jam (1996),15-Nov-1996
Mrs. Winterbourne (1996),19-Apr-1996
"Great White Hype, The (1996)",03-May-1996
"Gay Divorcee, The (1934)",01-Jan-1934
Ninotchka (1939),01-Jan-1939
Pollyanna (1960),01-Jan-1960
"Shaggy Dog, The (1959)",01-Jan-1959
That Thing You Do! (1996),28-Sep-1996
Braindead (1992),01-Jan-1992
Bad Taste (1987),01-Jan-1987
Night on Earth (1991),01-Jan-1991
April Fool's Day (1986),01-Jan-1986
Jingle All the Way (1996),22-Nov-1996
My Fellow Americans (1996),20-Dec-1996
Michael (1996),25-Dec-1996
Fools Rush In (1997),14-Feb-1997
Vegas Vacation (1997),14-Feb-1997
Picture Perfect (1997),01-Aug-1997
Money Talks (1997),22-Aug-1997
That Darn Cat! (1997),14-Feb-1997
Money Talks (1997),22-Aug-1997
Flubber (1997),01-Jan-1997
For Richer or Poorer (1997),01-Jan-1997
Home Alone 3 (1997),01-Jan-1997
Mr. Magoo (1997),25-Dec-1997
"Big Lebowski, The (1998)",26-Dec-1997
Ma vie en rose (My Life in Pink) (1997),26-Dec-1997
Vermin (1998),01-Jan-1997
Half Baked (1998),16-Jan-1998
Love and Death on Long Island (1997),10-Mar-1998
Down Periscope (1996),01-Mar-1996
Harriet the Spy (1996),03-Jul-1996
First Kid (1996),30-Aug-1996
Brassed Off (1996),13-Jun-1997
"Smile Like Yours, A (1997)",01-Jan-1997
Airheads (1994),01-Jan-1994
With Honors (1994),01-Jan-1994
Renaissance Man (1994),01-Jan-1994
Charade (1963),01-Jan-1963
Booty Call (1997),28-Feb-1997
Blue in the Face (1995),01-Jan-1995
Unstrung Heroes (1995),01-Jan-1995
Pushing Hands (1992),01-Jan-1992
Dazed and Confused (1993),01-Jan-1993
"Month by the Lake, A (1995)",01-Jan-1995
Funny Face (1957),01-Jan-1957
Hear My Song (1991),01-Jan-1991
Mediterraneo (1991),01-Jan-1991
"Beautician and the Beast, The (1997)",07-Feb-1997
Head Above Water (1996),20-Jun-1997
Hercules (1997),27-Jun-1997
"Kiss Me, Guido (1997)",01-Jan-1997
"Big Green, The (1995)",01-Jan-1995
Stuart Saves His Family (1995),01-Jan-1995
Cabin Boy (1994),01-Jan-1994
Clean Slate (1994),01-Jan-1994
Lightning Jack (1994),01-Jan-1994
"Stupids, The (1996)",30-Aug-1996
"Pest, The (1997)",07-Feb-1997
That Darn Cat! (1997),14-Feb-1997
Waiting for Guffman (1996),31-Jan-1997
Private Parts (1997),07-Mar-1997
Romy and Michele's High School Reunion (1997),25-Apr-1997
Fathers' Day (1997),09-May-1997
"Lay of the Land, The (1997)",01-Jan-1997
Grumpier Old Men (1995),01-Jan-1995
Jury Duty (1995),01-Jan-1995
"Beverly Hillbillies, The (1993)",01-Jan-1993
Little Big League (1994),01-Jan-1994
Cool Runnings (1993),01-Jan-1993
Drop Dead Fred (1991),01-Jan-1991
Grease 2 (1982),01-Jan-1982
Two if by Sea (1996),01-Jan-1996
Forget Paris (1995),01-Jan-1995
Rent-a-Kid (1995),01-Jan-1995
"Paper, The (1994)",01-Jan-1994
Multiplicity (1996),12-Jul-1996
She's the One (1996),23-Aug-1996
House Arrest (1996),02-Aug-1996
"Associate, The (1996)",19-Oct-1996
Dracula: Dead and Loving It (1995),01-Jan-1995
Mr. Wrong (1996),16-Feb-1996
"Pallbearer, The (1996)",19-Apr-1996
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),01-Jan-1996
"Evening Star, The (1996)",25-Dec-1996
Bottle Rocket (1996),21-Feb-1996
Living in Oblivion (1995),01-Jan-1995
Party Girl (1995),01-Jan-1995
"Pyromaniac's Love Story, A (1995)",01-Jan-1995
Reality Bites (1994),01-Jan-1994
Joe's Apartment (1996),26-Jul-1996
Celestial Clockwork (1994),12-Jul-1996
Dear God (1996),01-Nov-1996
Live Nude Girls (1995),01-Mar-1996
"Thin Line Between Love and Hate, A (1996)",03-Apr-1996
High School High (1996),25-Oct-1996
Flirting With Disaster (1996),22-Mar-1996
What Happened Was... (1994),01-Jan-1994
Two Much (1996),01-Jan-1996
Trust (1990),01-Jan-1990
C'est arrivé près de chez vous (1992),01-Jan-1992
Tank Girl (1995),01-Jan-1995
Faithful (1996),03-Apr-1996
Twelfth Night (1996),25-Oct-1996
Up in Smoke (1978),01-Jan-1978
I'm Not Rappaport (1996),13-Nov-1996
Best Men (1997),01-Sep-1997
"Road to Wellville, The (1994)",01-Jan-1994
"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",28-Jun-1996
Phat Beach (1996),02-Aug-1996
Big Bully (1996),01-Jan-1996
Love & Human Remains (1993),01-Jan-1993
"Sum of Us, The (1994)",01-Jan-1994
Spanking the Monkey (1994),01-Jan-1994
"Women, The (1939)",01-Jan-1939
Dunston Checks In (1996),01-Jan-1996
Major Payne (1994),01-Jan-1994
Man of the House (1995),01-Jan-1995
I Love Trouble (1994),01-Jan-1994
"Low Down Dirty Shame, A (1994)",01-Jan-1994
Cops and Robbersons (1994),01-Jan-1994
"Cowboy Way, The (1994)",01-Jan-1994
In the Army Now (1994),01-Jan-1994
"Inkwell, The (1994)",01-Jan-1994
Young Guns II (1990),01-Jan-1990
That Old Feeling (1997),04-Apr-1997
"Family Thing, A (1996)",23-Mar-1996
Cemetery Man (Dellamorte Dellamore) (1994),12-Apr-1996
"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",19-Jul-1996
Top Hat (1935),01-Jan-1935
To Be or Not to Be (1942),01-Jan-1942
Amos & Andrew (1993),01-Jan-1993
Mixed Nuts (1994),01-Jan-1994
Friday (1995),01-Jan-1995
"Goofy Movie, A (1995)",01-Jan-1995
Angus (1995),01-Jan-1995
Ready to Wear (Pret-A-Porter) (1994),01-Jan-1994
Chairman of the Board (1998),01-Jan-1998
Twisted (1996),01-Jan-1996
"Van, The (1996)",27-Jun-1997
"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",01-Jan-1991
Bushwhacked (1995),01-Jan-1995
For Love or Money (1993),01-Jan-1993
A Chef in Love (1996),25-Apr-1997
Gone Fishin' (1997),30-May-1997
Trial and Error (1997),30-May-1997
Pie in the Sky (1995),09-Feb-1996
Love in the Afternoon (1957),01-Jan-1957
Life with Mikey (1993),01-Jan-1993
North (1994),01-Jan-1994
Talking About Sex (1994),01-Jan-1994
Out to Sea (1997),04-Jul-1997
Shall We Dance? (1937),01-Jan-1937
Ed (1996),08-Mar-1996
Denise Calls Up (1995),29-Mar-1996
Celtic Pride (1996),19-Apr-1996
Kicked in the Head (1997),01-Jan-1997
Indian Summer (1996),01-Jan-1996
"Band Wagon, The (1953)",01-Jan-1953
Stripes (1981),01-Jan-1981
Late Bloomers (1996),06-Jun-1997
National Lampoon's Senior Trip (1995),01-Jan-1995
Babyfever (1994),01-Jan-1994
Waiting to Exhale (1995),15-Jan-1996
"Pompatus of Love, The (1996)",26-Jul-1996
Open Season (1996),10-May-1996
Metisse (Café au Lait) (1993),01-Jan-1993
Midnight Dancers (Sibak) (1994),01-Jan-1994
Kazaam (1996),17-Jul-1996
Larger Than Life (1996),01-Nov-1996
Stefano Quantestorie (1993),01-Jan-1993
Mille bolle blu (1993),01-Jan-1993
Lover's Knot (1996),12-Jul-1996
Ed's Next Move (1996),04-Oct-1996
"Sexual Life of the Belgians, The (1994)",01-Jan-1994
"Search for One-eye Jimmy, The (1996)",01-Jan-1996
"Machine, The (1994)",01-Jan-1994
Falling in Love Again (1980),01-Jan-1980
Meet Wally Sparks (1997),31-Jan-1997
Hotel de Love (1996),07-Feb-1997
Roseanna's Grave (For Roseanna) (1997),20-Jun-1997
Caro Diario (Dear Diary) (1994),01-Jan-1994
Withnail and I (1987),01-Jan-1987
Gordy (1995),01-Jan-1995
Gilligan's Island: The Movie (1998),01-Jan-1997
I Like It Like That (1994),01-Jan-1994
I'll Do Anything (1994),01-Jan-1994
Grace of My Heart (1996),13-Sep-1996
SubUrbia (1997),07-Feb-1997
"Steal Big, Steal Little (1995)",01-Jan-1995
House Party 3 (1994),01-Jan-1994
That Darn Cat! (1965),01-Jan-1965
"Bye Bye, Love (1995)",01-Jan-1995
Lady of Burlesque (1943),01-Jan-1943
Beat the Devil (1954),01-Jan-1954
Love Is All There Is (1996),11-Oct-1996
"Damsel in Distress, A (1937)",01-Jan-1937
Sleepover (1995),25-Oct-1996
Here Comes Cookie (1935),01-Jan-1935
"Boys, Les (1997)",01-Jan-1997
Last Summer in the Hamptons (1995),01-Jan-1995
"Visitors, The (Visiteurs, Les) (1993)",19-Jul-1996
Nina Takes a Lover (1994),01-Jan-1994
Bhaji on the Beach (1993),01-Jan-1993
Reckless (1995),01-Jan-1995
Herbie Rides Again (1974),01-Jan-1974
"Jerky Boys, The (1994)",01-Jan-1994
Even Cowgirls Get the Blues (1993),01-Jan-1993
Chasers (1994),01-Jan-1994
Fausto (1993),01-Jan-1993
Window to Paris (1994),01-Jan-1994
"Mostro, Il (1994)",19-Apr-1996
Carpool (1996),23-Aug-1996
Farmer & Chase (1995),10-Jan-1997
Grosse Fatigue (1994),01-Jan-1994
Santa with Muscles (1996),08-Nov-1996
Naked in New York (1994),01-Jan-1994
"Bewegte Mann, Der (1994)",12-Jul-1996
Three Lives and Only One Death (1996),11-Oct-1996
Getting Even with Dad (1994),01-Jan-1994
Children of the Revolution (1996),01-May-1997
Sprung (1997),14-May-1997
Mr. Wonderful (1993),01-Jan-1993
"Object of My Affection, The (1998)",20-Mar-1998
Senseless (1998),09-Jan-1998
Twin Town (1997),30-May-1997
Cosi (1996),11-Apr-1997
It Takes Two (1995),01-Jan-1995
Destiny Turns on the Radio (1995),01-Jan-1995
Yankee Zulu (1994),16-Feb-1996
Careful (1992),01-Jan-1992
Vermont Is For Lovers (1992),01-Jan-1992
"Vie est belle, La (Life is Rosey) (1987)",01-Jan-1987
Quartier Mozart (1992),01-Jan-1992
Salut cousin! (1996),21-Feb-1997
Schizopolis (1996),23-May-1997
Death in Brunswick (1991),16-Aug-1996
Guantanamera (1994),16-May-1997
Love Serenade (1996),11-Jul-1997
B*A*P*S (1997),28-Mar-1997
Intimate Relations (1996),09-May-1997
"Reluctant Debutante, The (1958)",01-Jan-1958
"Sixth Man, The (1997)",28-Mar-1997
"Paris, France (1993)",01-Jan-1993
Nobody Loves Me (Keiner liebt mich) (1994),09-Feb-1996
"Wife, The (1995)",26-Jul-1996
"Slingshot, The (1993)",01-Jan-1993
Á köldum klaka (Cold Fever) (1994),08-Mar-1996
Sudden Manhattan (1996),13-Jun-1997
Hana-bi (1997),20-Mar-1998
"Big One, The (1997)",27-Mar-1998
Chairman of the Board (1998),01-Jan-1998
"Favor, The (1994)",01-Jan-1994
Little City (1998),20-Feb-1998
Getting Away With Murder (1996),12-Apr-1996
8 Heads in a Duffel Bag (1997),18-Apr-1997
Wedding Bell Blues (1996),13-Jun-1997
Tainted (1998),01-Feb-1998
You So Crazy (1994),01-Jan-1994
